/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
mode: SURF
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
518,30,638,24,854,43,1113
519,23,614,22,806,32,1045
520,24,613,28,743,30,984
521,22,579,27,775,22,1058
522,28,553,23,752,35,1081
523,27,498,22,753,22,1075
524,27,502,32,755,36,1033
525,39,549,42,765,42,1033
526,32,573,51,745,43,1101
527,15,565,32,762,31,1078
528,14,556,30,749,34,1120
529,18,514,31,729,25,1078
530,32,553,45,752,51,1093
531,31,551,48,750,51,1095
532,26,564,33,702,41,1140
533,23,539,45,709,38,1067
534,23,562,37,696,43,1086
535,22,542,21,668,38,1153
536,21,554,31,662,37,1154
537,32,531,36,706,54,1095
538,26,543,39,718,41,1123
539,32,590,42,719,43,1127
540,21,583,25,718,34,1179
541,21,582,21,695,23,1118
542,29,623,42,707,34,1172
543,30,594,37,724,31,1110
544,27,609,23,697,28,1213
545,25,558,27,680,32,1157
546,31,588,40,710,34,1230
547,23,611,34,717,42,1222
548,29,603,43,727,42,1226
549,22,622,29,753,31,1229
550,29,652,43,737,27,1193
551,26,620,28,756,29,1255
552,24,578,33,790,26,1218
553,29,625,44,753,41,1253
554,32,645,39,797,34,1299
555,33,656,45,757,51,1279
556,32,666,36,779,47,1202
557,31,624,33,744,42,1184
558,27,660,36,793,45,1198
559,23,631,34,782,33,1280
560,32,669,44,789,34,1316
561,28,634,59,785,50,1320
562,37,670,39,806,47,1305
563,34,640,44,788,37,1362
564,36,671,43,813,35,1337
565,33,669,52,816,31,1312
566,47,711,40,817,46,1305
567,36,651,35,874,32,1394
568,28,710,42,823,37,1431
569,34,724,46,853,26,1338
570,41,670,35,849,31,1436
571,37,691,52,841,23,1410
572,26,682,32,850,30,1486
573,32,714,49,855,29,1480
574,32,699,49,869,23,1425
575,28,716,37,850,46,1425
576,30,715,41,906,22,1482
577,35,742,57,899,35,1505
578,33,757,54,868,28,1488
579,24,727,44,867,32,1493
580,27,762,34,863,40,1434
581,34,704,32,880,40,1421
582,36,724,54,933,36,1354
583,32,713,49,927,32,1422
584,46,723,64,970,46,1416
585,38,728,50,949,46,1419
586,26,764,52,1012,44,1370
587,43,722,63,986,55,1419
588,34,770,55,967,30,1424
589,27,759,43,956,41,1405
590,30,792,44,923,39,1389
591,34,754,32,919,33,1373
592,28,770,36,911,30,1468
593,30,751,36,934,62,1445
594,25,766,44,910,29,1478
595,33,751,36,840,46,1450
596,27,757,40,848,55,1386
597,31,764,34,851,53,1355
598,38,739,36,760,52,1382
599,25,732,35,761,51,1304
600,21,692,29,797,49,1319
601,33,678,36,801,71,1394
602,24,637,30,805,56,1428
603,27,699,39,811,50,1400
604,35,700,50,831,49,1383
605,29,701,35,852,43,1383
606,28,732,33,834,56,1402
607,26,723,35,854,55,1402
608,25,738,44,838,47,1350
609,23,732,39,845,53,1340
610,17,697,42,859,41,1327
611,31,741,35,844,97,1377
