/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
mode: SIFT
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
575,93,2005,115,1265,27,1863
576,88,2084,106,1283,45,1774
577,78,2115,103,1361,42,1880
578,73,2077,124,1315,39,1781
579,75,2108,117,1336,44,1789
580,90,2111,116,1318,35,1779
581,78,2052,122,1376,40,1832
582,72,1929,110,1417,33,1859
583,81,2015,145,1433,37,1860
584,82,2010,117,1426,51,1800
585,77,1934,122,1394,43,1884
586,72,1935,114,1427,50,1777
587,82,2049,136,1479,48,1818
588,79,2028,119,1405,44,1665
589,73,2055,130,1445,43,1788
590,76,1956,119,1453,34,1692
591,57,1970,119,1455,41,1820
592,80,2061,126,1434,43,1693
593,63,2006,126,1430,28,1626
594,74,2115,125,1404,36,1643
595,83,2127,137,1333,40,1562
596,76,1992,114,1377,33,1612
597,71,1973,135,1330,37,1654
598,71,2069,118,1207,29,1563
599,69,1959,123,1186,39,1694
600,64,1882,127,1244,31,1666
601,74,1986,119,1224,37,1648
602,71,2101,129,1261,42,1584
603,67,1984,129,1331,34,1562
604,87,2000,121,1330,32,1560
605,60,2024,129,1284,37,1649
606,78,2057,113,1326,34,1677
607,64,2101,133,1352,43,1601
608,60,2019,103,1307,40,1685
609,63,2061,123,1307,46,1576
610,54,2001,136,1346,39,1741
611,53,2115,125,1284,45,1640
612,61,2131,95,1275,44,1787
613,61,1953,117,1296,40,1718
614,62,2021,130,1287,33,1649
615,63,2082,136,1216,30,1659
616,68,2133,128,1257,33,1755
617,57,1979,118,1242,38,1822
618,69,2188,155,1275,44,1870
619,71,2161,151,1261,46,1785
620,83,2152,121,1274,39,1862
621,77,2212,140,1366,60,1845
622,54,2236,158,1349,53,1753
623,74,2238,171,1472,56,1749
624,67,2284,173,1401,42,1838
625,63,2265,167,1430,48,1767
626,73,2299,176,1438,49,1833
627,78,2276,184,1486,49,1711
628,59,2312,183,1416,40,1897
629,66,2401,185,1488,59,1943
630,62,2316,182,1462,51,1895
631,72,2369,191,1535,54,2022
632,92,2383,180,1492,47,2007
633,70,2375,197,1563,43,2060
634,63,2290,180,1558,48,1810
635,76,2484,208,1590,49,1915
636,66,2637,184,1591,67,1977
637,65,2343,189,1594,53,1846
638,71,2470,204,1590,46,1977
639,73,2361,201,1588,56,1973
640,74,2541,184,1576,51,1806
641,76,2504,178,1573,72,1864
642,93,2540,158,1463,47,1773
643,106,2602,171,1530,58,1873
644,79,2560,172,1491,53,1845
645,82,2528,199,1483,60,1909
646,81,2694,179,1464,45,2005
647,68,2757,184,1497,44,1962
648,87,2687,196,1520,55,1807
649,91,2775,182,1542,48,1907
650,95,2733,178,1515,46,1864
651,85,2792,172,1541,41,1938
652,104,2801,172,1532,51,1925
653,97,2754,200,1534,53,1933
654,95,2700,205,1602,43,1862
655,84,2578,229,1554,46,1852
656,95,2763,205,1592,40,1773
657,98,2827,202,1558,58,1883
658,89,2691,210,1610,41,1746
659,71,2585,208,1588,45,1831
660,101,2605,213,1547,47,1736
661,87,2647,200,1521,46,1753
662,93,2682,227,1534,38,1822
663,81,2716,210,1590,65,1765
664,89,2700,222,1588,45,1900
665,82,2553,223,1637,46,1863
666,81,2653,198,1596,41,1929
667,82,2591,227,1622,45,1796
668,93,2641,214,1649,49,1814
669,80,2626,212,1663,49,1853
670,77,2730,227,1680,44,1867
671,91,2513,204,1700,44,1909
672,90,2712,221,1672,54,1857
673,98,2725,202,1618,54,1807
674,94,2799,204,1627,46,1786
675,82,2848,201,1513,57,1695
676,92,2719,189,1529,48,1754
677,87,2748,221,1499,48,1705
678,93,2617,224,1482,45,1683
679,80,2749,217,1507,44,1678
680,90,2733,207,1524,49,1764
681,94,2577,234,1528,43,1884
682,91,2603,222,1375,72,1917
683,94,2561,219,1515,48,1840
684,80,2686,217,1604,49,1944
685,99,2641,210,1650,54,1918
686,92,2667,219,1662,44,1946
687,97,2681,247,1695,48,1937
688,112,2697,261,1652,53,1943
689,97,2711,245,1633,44,1851
690,95,2596,272,1655,43,2009
691,101,2532,238,1532,48,1911
692,94,2472,255,1547,54,1959
693,94,2465,276,1531,58,1948
694,97,2509,266,1544,44,1944
695,83,2442,229,1547,53,2008
696,101,2477,256,1456,53,2086
697,108,2422,274,1518,48,2005
698,93,2441,304,1503,53,2110
699,115,2524,278,1464,63,2133
700,87,2553,239,1510,67,2077
701,100,2448,244,1486,50,1909
702,85,2457,276,1574,58,2084
703,87,2338,256,1531,61,2059
704,103,2348,253,1562,51,2021
705,95,2386,211,1500,56,1873
706,77,2416,208,1474,54,1984
707,73,2346,254,1476,62,1924
708,86,2349,269,1492,71,1904
709,72,2317,267,1491,72,1918
710,82,2313,240,1503,54,1917
711,84,2324,216,1453,59,1862
712,101,2416,248,1494,67,1962
713,86,2510,243,1455,59,1976
714,89,2400,263,1487,63,1945
715,100,2469,221,1463,62,1925
716,97,2454,214,1464,59,1872
717,96,2434,260,1438,65,1858
718,78,2577,294,1513,81,1918
719,77,2621,265,1518,73,1951
720,102,2647,275,1552,66,2036
721,97,2677,268,1601,62,2067
722,107,2665,317,1542,77,1994
723,89,2724,306,1569,82,2036
724,115,2721,324,1557,78,2079
725,116,2811,299,1595,68,1912
726,100,2663,315,1637,56,1993
727,85,2718,317,1577,61,1985
728,102,2757,317,1583,69,1878
729,102,2784,313,1584,68,2044
730,120,2845,284,1590,57,2127
731,111,2784,322,1611,58,2081
732,101,2681,329,1655,71,1882
733,125,2787,303,1639,68,2096
734,96,2820,315,1597,53,1971
735,98,2816,247,1593,53,2060
736,117,2837,275,1732,60,1900
737,117,2807,259,1677,55,2155
738,104,2619,313,1748,61,2169
739,109,2770,315,1790,67,2126
740,133,2760,315,1814,56,1922
741,102,2566,304,1746,59,2091
742,99,2815,291,1692,54,2110
743,101,2718,284,1722,51,2046
744,125,2838,319,1801,65,1895
745,120,2799,236,1674,57,2039
746,125,2587,297,1739,51,2039
747,143,2688,265,1701,63,1984
748,169,2791,293,1641,71,1827
749,137,2608,301,1629,64,1957
750,139,2706,324,1665,62,1861
751,122,2529,291,1620,54,1792
752,115,2390,318,1614,41,1833
753,113,2507,300,1616,54,1806
754,120,2519,288,1615,59,1705
755,125,2542,255,1500,72,1772
756,120,2600,258,1555,57,1593
757,132,2315,277,1528,55,1730
758,128,2406,280,1555,63,1728
759,129,2404,265,1535,62,1740
760,124,2251,270,1554,57,1668
761,124,2372,242,1467,44,1769
762,123,2489,234,1557,47,1771
763,135,2430,237,1535,50,1726
