/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
mode: AKAZE
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
319,31,537,36,669,66,1252
320,31,520,27,677,69,1210
321,38,518,34,689,55,1169
322,31,518,32,700,58,1143
323,27,505,27,692,57,1246
324,30,521,29,695,54,1226
325,22,513,20,701,67,1237
326,24,517,27,722,57,1262
327,20,507,24,711,75,1247
328,24,532,27,706,74,1264
329,23,539,27,690,70,1309
330,28,542,34,704,63,1349
331,30,512,38,700,56,1335
332,28,525,37,708,55,1325
333,23,518,49,690,56,1314
334,31,520,45,682,55,1331
335,31,528,38,665,54,1298
336,24,541,32,666,56,1372
337,22,534,31,670,57,1390
338,27,560,33,699,63,1417
339,33,542,35,731,53,1443
340,31,582,44,743,51,1425
341,35,582,35,751,53,1421
342,32,590,37,768,56,1452
343,36,607,35,773,57,1452
344,34,602,39,799,61,1504
345,37,611,52,795,57,1483
346,42,618,51,819,64,1511
347,38,616,48,820,70,1438
348,42,647,56,831,61,1444
349,38,654,47,853,60,1405
350,44,628,60,839,66,1496
351,45,654,57,811,59,1476
352,45,660,63,804,73,1483
353,39,637,64,808,65,1490
354,43,630,58,806,76,1477
355,41,636,54,820,74,1489
356,42,651,59,813,66,1416
357,36,664,58,844,62,1436
358,32,681,55,853,72,1383
359,34,680,47,892,67,1388
360,44,681,56,866,77,1347
361,39,685,65,906,72,1375
362,28,694,62,895,73,1444
363,37,702,59,934,87,1451
364,30,712,45,898,76,1394
365,38,667,59,869,78,1425
366,30,663,63,856,69,1409
367,45,660,52,803,79,1367
368,40,655,61,780,75,1388
369,36,642,68,786,76,1384
370,42,612,57,730,86,1382
371,36,609,60,737,90,1383
372,46,614,75,734,83,1401
373,34,613,84,713,80,1386
374,51,630,76,717,88,1416
375,43,612,80,736,81,1431
376,45,621,89,736,86,1426
377,52,637,89,728,81,1452
378,55,661,99,752,103,1476
379,62,644,102,744,107,1434
380,64,654,108,783,102,1378
381,61,671,99,773,94,1404
382,72,687,101,790,94,1445
383,61,674,101,783,95,1368
384,64,678,107,791,82,1412
385,66,668,91,779,95,1353
386,61,685,84,786,96,1411
387,66,672,99,775,85,1372
388,60,682,91,800,107,1415
389,64,704,82,784,78,1397
390,59,696,102,780,95,1418
391,56,701,106,778,89,1401
392,51,703,109,782,84,1421
393,48,691,110,800,79,1425
394,50,684,91,806,70,1366
395,43,675,113,842,84,1375
396,49,681,101,827,80,1367
397,40,688,98,835,86,1389
398,43,691,118,858,78,1367
399,32,698,108,862,73,1401
400,43,727,120,849,70,1360
401,40,724,110,815,63,1363
402,35,719,104,878,66,1395
403,38,702,114,855,80,1308
404,40,701,100,892,69,1268
405,49,707,109,878,69,1235
406,33,694,98,866,74,1255
407,45,674,114,852,73,1242
408,31,679,83,824,64,1261
409,37,689,109,806,64,1210
410,38,682,94,798,73,1273
411,50,667,96,759,75,1285
412,41,672,101,778,69,1252
413,45,667,92,787,69,1246
414,53,666,99,806,56,1273
415,41,663,87,796,66,1309
416,61,662,100,819,46,1327
417,53,665,85,788,55,1313
418,36,677,79,832,55,1329
419,45,674,91,837,58,1324
420,45,688,71,833,60,1315
421,46,705,87,849,57,1339
422,35,706,75,842,73,1305
423,38,695,79,809,71,1286
424,49,693,73,828,79,1315
425,47,705,77,890,81,1274
426,39,707,74,909,77,1308
427,48,728,76,919,68,1278
428,52,702,62,900,74,1209
429,50,697,83,911,77,1225
430,51,701,99,908,79,1214
431,59,725,83,919,75,1203
432,50,705,95,859,68,1154
433,57,682,119,896,76,1214
434,41,682,99,895,71,1250
435,57,675,104,903,81,1226
436,50,686,104,900,77,1182
437,50,687,111,903,76,1224
438,45,702,104,884,70,1277
439,46,704,112,883,60,1227
440,52,690,97,886,73,1251
441,62,700,124,857,63,1232
442,53,689,102,858,67,1196
443,44,686,95,874,60,1235
444,53,670,108,868,63,1242
445,49,652,102,862,60,1238
446,54,644,97,853,38,1247
447,50,649,89,860,57,1282
448,63,646,100,843,52,1288
449,49,638,99,860,51,1262
450,37,641,90,840,53,1242
451,41,654,95,879,51,1258
452,51,637,86,890,73,1248
453,50,627,82,874,53,1198
454,55,635,87,868,61,1196
455,59,624,99,867,35,1151
456,55,638,108,838,56,1176
457,48,650,101,813,47,1208
458,66,662,103,804,64,1219
459,63,652,102,805,55,1203
460,61,645,117,806,37,1147
461,60,643,120,874,50,1151
462,66,648,114,846,51,1118
463,63,652,112,872,59,1138
464,67,648,117,887,53,1108
465,51,650,128,883,55,1134
466,47,664,110,874,56,1117
467,53,677,127,886,48,1081
468,38,678,111,932,49,1108
469,47,681,119,919,52,1108
470,37,679,110,911,55,1072
471,43,665,124,937,51,1114
472,40,667,129,919,53,1143
473,39,681,130,935,43,1160
474,49,665,144,929,57,1189
475,48,674,132,910,56,1154
476,42,651,146,897,51,1210
477,50,649,134,882,38,1163
478,58,658,133,894,33,1183
479,44,665,109,904,40,1157
480,53,666,122,871,32,1195
481,42,672,108,883,41,1164
482,40,679,100,887,37,1195
483,42,663,117,904,23,1149
484,49,684,109,897,36,1152
485,41,667,121,909,30,1151
486,42,636,90,887,32,1149
487,38,651,101,859,33,1190
488,47,629,90,832,28,1147
489,41,611,90,827,21,1124
490,35,589,89,757,17,1150
491,34,568,110,755,26,1152
492,33,569,93,724,23,1102
493,47,552,98,699,34,1131
494,49,542,83,649,30,1171
495,32,522,86,651,31,1168
496,31,475,77,596,27,1144
497,24,481,71,586,33,1137
498,23,453,79,585,28,1165
499,25,468,77,574,32,1182
500,35,477,85,558,29,1210
501,37,439,80,562,28,1232
502,43,442,71,583,25,1191
503,36,438,82,574,19,1166
504,38,447,95,565,28,1207
505,39,456,101,582,27,1261
506,41,458,94,587,26,1245
507,32,499,94,619,32,1270
508,29,483,94,620,27,1265
509,24,490,87,609,24,1233
510,27,488,80,597,19,1207
511,35,491,72,594,22,1182
512,24,474,71,612,19,1129
513,25,486,61,590,26,1079
514,37,489,58,566,18,1095
515,26,475,49,581,25,998
516,16,470,37,561,16,1013
517,26,450,35,537,20,980
518,15,440,18,542,21,951
519,14,442,25,489,22,991
520,17,399,17,492,19,1025
521,9,404,15,481,19,1024
522,9,380,21,484,20,1049
523,8,381,17,466,20,1015
524,11,393,14,470,26,958
525,12,411,16,480,28,934
526,10,408,22,472,29,915
527,18,415,14,463,33,920
528,14,429,14,465,24,920
529,15,414,16,460,29,926
530,20,413,16,461,20,920
531,16,422,15,464,42,945
532,15,420,12,449,33,911
533,16,408,20,460,39,937
534,13,424,17,460,47,918
535,22,432,18,461,33,927
536,17,430,23,462,36,937
537,18,434,22,468,34,919
538,19,445,22,481,29,953
539,23,440,21,481,32,984
540,21,439,21,485,41,935
541,20,460,25,482,31,970
542,22,454,18,483,42,1001
543,21,455,20,490,41,983
544,18,463,24,505,46,989
545,21,454,17,478,37,991
546,24,476,17,494,38,960
547,22,470,21,493,43,959
548,26,464,18,513,34,938
549,27,477,23,530,39,942
550,19,483,22,511,36,890
551,25,495,22,521,35,866
552,20,462,22,525,36,861
553,25,481,25,507,36,846
554,27,466,24,526,34,852
555,26,468,19,541,34,861
556,29,466,29,542,38,840
557,21,469,23,552,36,828
558,30,466,26,593,34,817
559,24,456,21,580,45,859
560,27,465,20,603,34,882
561,27,473,16,606,38,831
562,32,512,18,582,30,837
563,26,506,16,578,35,869
564,23,516,20,563,38,873
565,24,504,19,561,30,853
566,31,536,20,561,37,830
567,28,537,23,569,29,858
568,30,543,15,586,37,817
569,42,549,17,605,28,834
570,35,552,29,609,26,804
571,42,569,27,600,31,833
572,42,573,32,599,32,875
573,36,583,25,606,40,874
574,36,553,24,623,34,814
575,32,556,27,655,40,855
576,36,581,27,664,34,841
577,28,560,31,686,40,843
578,29,581,21,656,43,837
579,33,591,18,643,37,832
580,31,593,23,668,46,847
581,31,604,26,692,51,880
582,33,647,21,709,54,903
583,39,651,23,689,43,916
584,46,644,28,705,46,916
585,38,654,24,704,44,939
586,30,669,27,705,45,925
587,33,632,21,694,43,927
588,28,639,27,684,45,916
589,26,650,16,695,33,950
590,30,637,21,690,41,932
591,32,622,28,703,38,955
592,36,642,20,704,43,910
593,35,618,25,689,37,923
594,29,637,20,641,45,871
595,36,620,14,605,43,819
596,26,620,13,604,43,791
597,24,601,19,578,39,789
598,24,594,18,544,46,816
599,31,579,15,545,51,817
600,30,557,18,555,50,823
601,26,543,22,567,57,820
602,26,559,22,569,45,821
603,26,580,21,576,52,827
604,28,587,17,571,50,821
605,28,581,14,563,58,833
606,29,590,15,580,59,832
607,34,596,19,565,53,812
608,22,598,22,590,52,814
609,22,589,27,588,57,798
610,21,570,23,616,64,857
611,24,580,20,609,59,868
612,18,594,20,598,61,907
613,19,586,25,605,64,900
614,30,573,30,623,52,859
615,25,558,30,637,58,883
616,22,571,26,645,56,854
617,24,577,29,658,53,892
618,20,558,30,654,46,911
619,20,587,32,665,55,903
620,21,587,29,674,58,958
621,16,594,27,681,63,937
622,25,611,30,697,66,941
623,27,600,38,722,63,916
624,22,618,48,730,72,919
625,19,654,38,756,68,910
626,20,650,40,767,61,936
627,26,679,43,793,69,883
628,21,694,47,788,62,950
629,22,697,53,791,71,938
630,18,702,51,808,69,980
631,25,698,48,817,80,978
632,34,719,43,807,68,969
633,27,750,66,801,72,975
634,47,773,52,805,71,922
635,40,759,51,833,74,933
636,26,765,36,812,68,945
637,30,756,41,806,67,894
638,22,777,40,795,74,939
639,22,776,42,801,69,917
640,30,765,51,783,64,897
641,30,745,35,804,62,923
642,33,756,37,780,71,892
643,36,746,46,767,62,925
644,30,747,37,782,75,946
645,26,730,35,787,76,959
646,29,753,40,781,57,958
647,29,759,50,798,62,996
648,26,790,47,810,66,982
649,16,786,49,822,67,981
650,28,782,37,838,58,997
651,35,781,47,847,57,987
652,32,800,65,841,56,1017
653,27,784,45,827,62,993
654,24,784,55,823,72,990
655,36,762,56,811,64,1004
656,31,777,45,791,68,980
657,15,754,56,835,64,980
658,26,743,58,842,58,946
659,25,749,61,829,71,941
660,36,753,48,821,59,950
661,30,773,41,822,68,975
662,37,751,68,828,65,994
663,38,761,65,862,73,994
664,36,750,53,862,69,1065
665,33,733,64,857,68,1053
666,28,755,64,850,60,1067
667,40,748,54,878,67,1054
668,43,766,58,881,61,1045
669,41,788,46,854,69,1069
670,42,758,57,828,68,1068
671,52,778,46,817,59,1090
672,39,739,45,784,59,1103
673,32,748,51,779,55,1108
674,40,722,50,770,64,1067
675,37,684,56,753,70,1038
676,43,695,46,742,59,1070
677,44,690,40,729,67,1077
678,53,733,47,716,61,1054
679,40,723,42,715,69,1078
680,48,682,35,707,59,1078
681,50,715,39,722,57,1084
682,40,719,42,702,69,1131
683,56,734,44,776,59,1087
684,49,697,62,784,63,1087
