/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
mode: SIFT
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
467,74,1372,103,1908,57,2383
468,81,1422,87,2068,46,2409
469,74,1476,89,2145,58,2462
470,56,1427,80,2078,51,2340
471,63,1412,80,2122,46,2410
472,76,1388,70,2061,55,2547
473,63,1422,79,2047,59,2522
474,64,1366,67,2055,57,2639
475,86,1412,82,2012,37,2619
476,71,1376,80,1938,41,2778
477,65,1305,66,1919,51,2631
478,79,1327,77,1847,57,2643
479,80,1320,78,1857,38,2528
480,92,1316,83,1823,42,2675
481,67,1305,94,1857,43,2632
482,73,1326,86,1949,29,2592
483,74,1327,79,1900,39,2428
484,72,1295,68,1854,41,2548
485,72,1296,100,1966,48,2588
486,72,1196,79,1986,36,2613
487,85,1316,99,2063,29,2631
488,85,1280,94,1996,39,2617
489,88,1336,89,2021,21,2536
490,80,1274,104,1921,36,2616
491,73,1220,83,1880,37,2591
492,63,1161,87,1778,25,2412
493,51,1121,85,1603,25,2428
494,61,1055,67,1462,23,2597
495,52,1061,55,1412,36,2553
496,47,936,62,1334,38,2486
497,64,1018,56,1302,31,2379
498,53,989,64,1208,26,2331
499,64,965,53,1165,30,2418
500,69,918,51,1085,28,2461
501,56,865,55,1089,37,2451
502,54,812,49,1096,34,2374
503,52,823,44,1092,27,2282
504,62,825,60,1104,30,2384
505,54,846,48,1082,35,2407
506,60,822,57,1077,24,2321
507,58,821,63,1117,19,2336
508,65,818,40,1086,28,2238
509,65,788,40,1027,22,2249
510,66,824,43,970,34,2321
511,60,839,29,984,25,2302
512,52,827,32,1075,29,2106
513,52,797,28,1071,23,2235
514,62,776,32,1061,21,2211
515,54,781,36,1095,25,1987
516,53,760,50,1140,31,2072
517,54,811,33,1088,20,2124
518,51,806,25,1107,26,2037
519,58,823,34,1066,34,2165
520,66,812,33,1038,35,2182
521,55,811,23,1075,25,2117
522,74,818,29,1026,20,2137
523,58,748,27,996,38,2081
524,56,786,28,1056,33,1912
525,40,797,31,1059,28,1976
526,53,791,26,1005,38,1921
527,53,790,38,1029,36,1930
528,54,792,29,1016,40,1852
529,52,742,39,993,47,1979
530,50,780,34,998,42,1944
531,58,824,30,970,41,1991
532,58,809,40,953,42,1953
533,72,723,46,968,31,1949
534,66,812,28,945,34,1976
535,61,815,25,927,36,1895
536,54,765,20,930,28,2009
537,75,731,37,956,32,1916
538,59,796,33,937,34,2168
539,67,797,36,1013,35,2131
540,46,769,25,977,38,2019
541,61,828,24,1005,43,2169
542,61,817,23,1000,46,2164
543,44,814,32,981,42,2114
544,65,896,19,949,40,2168
545,67,845,25,958,45,2220
546,69,940,28,958,34,2151
547,64,893,19,909,44,2151
548,67,932,26,973,39,1981
549,57,887,20,969,29,2021
550,70,915,14,990,53,1893
551,53,945,24,1036,30,1857
552,61,863,21,1074,32,1846
553,73,909,22,1091,36,1785
554,78,979,19,1092,31,1809
555,69,909,24,1097,29,1803
556,72,1005,29,1068,35,1846
557,75,966,26,1117,29,1886
558,71,1007,22,1143,28,1809
559,71,980,21,1145,25,1893
560,83,1008,35,1164,26,1952
561,66,956,20,1152,32,1923
562,66,1020,32,1125,40,1843
563,72,1003,21,1159,29,1925
564,74,1083,22,1176,21,1895
565,85,1071,15,1155,27,1848
566,77,1104,32,1191,29,1843
567,71,982,21,1238,38,1879
568,80,1063,25,1234,34,1781
569,80,1153,21,1283,34,1872
570,71,1038,18,1378,23,1741
571,64,1125,26,1322,22,1822
572,58,1020,24,1365,36,1909
573,83,1097,16,1324,31,1913
574,59,1036,28,1318,24,1755
575,73,1096,21,1265,23,1863
576,75,1120,20,1283,16,1774
577,70,1131,20,1361,25,1880
578,64,1162,12,1315,26,1781
579,71,1137,24,1336,29,1789
580,79,1105,30,1318,24,1779
581,77,1092,20,1376,21,1832
582,71,1108,27,1417,24,1859
583,70,1163,29,1433,27,1860
584,64,1087,22,1426,26,1800
585,76,1111,22,1394,17,1884
586,75,1176,21,1427,24,1777
587,64,1073,31,1479,27,1818
588,69,1160,21,1405,24,1665
589,60,1151,24,1445,29,1788
590,64,1168,22,1453,37,1692
591,60,1047,17,1455,24,1820
592,55,1165,21,1434,28,1693
593,54,1099,16,1430,25,1626
594,72,1164,28,1404,28,1643
595,76,1119,18,1333,27,1562
596,64,1169,26,1377,37,1612
597,55,1177,33,1330,37,1654
598,62,1183,25,1207,27,1563
599,73,1183,27,1186,29,1694
600,61,1093,29,1244,38,1666
601,77,1062,27,1224,29,1648
602,77,1059,21,1261,41,1584
603,65,1142,26,1331,35,1562
604,74,1183,25,1330,42,1560
605,63,1126,21,1284,36,1649
606,75,1195,29,1326,32,1677
607,51,1173,24,1352,40,1601
608,53,1189,31,1307,25,1685
609,50,1167,16,1307,35,1576
610,47,1119,26,1346,37,1741
611,60,1169,27,1284,39,1640
612,64,1216,24,1275,41,1787
613,56,1241,25,1296,43,1718
614,58,1240,24,1287,42,1649
615,57,1116,18,1216,38,1659
616,55,1173,24,1257,42,1755
617,61,1214,26,1242,35,1822
618,50,1159,30,1275,36,1870
619,62,1177,27,1261,33,1785
620,63,1151,32,1274,45,1862
621,48,1116,29,1366,47,1845
622,43,1136,35,1349,44,1753
623,59,1162,27,1472,57,1749
624,64,1201,27,1401,40,1838
625,67,1170,31,1430,43,1767
626,65,1134,33,1438,47,1833
627,66,1201,31,1486,44,1711
628,57,1251,35,1416,50,1897
629,66,1246,25,1488,47,1943
630,60,1235,37,1462,40,1895
631,54,1158,29,1535,63,2022
632,64,1278,29,1492,41,2007
633,57,1271,32,1563,50,2060
634,60,1328,55,1558,48,1810
635,53,1311,34,1590,61,1915
636,55,1350,31,1591,55,1977
637,74,1360,44,1594,67,1846
638,65,1336,43,1590,43,1977
639,52,1303,37,1588,56,1973
640,61,1351,34,1576,52,1806
641,69,1251,42,1573,45,1864
642,80,1356,33,1463,37,1773
643,81,1363,41,1530,49,1873
644,68,1396,27,1491,65,1845
645,82,1345,33,1483,63,1909
646,63,1377,21,1464,50,2005
647,54,1350,32,1497,50,1962
648,66,1403,36,1520,41,1807
649,74,1350,36,1542,56,1907
650,83,1394,46,1515,58,1864
651,85,1430,37,1541,50,1938
652,91,1446,56,1532,51,1925
653,89,1383,45,1534,48,1933
654,78,1397,39,1602,50,1862
655,76,1358,45,1554,47,1852
656,86,1418,35,1592,39,1773
657,86,1412,41,1558,44,1883
658,83,1470,43,1610,47,1746
659,82,1458,43,1588,50,1831
660,83,1306,41,1547,57,1736
661,78,1461,42,1521,44,1753
662,80,1366,47,1534,46,1822
663,65,1419,32,1590,44,1765
664,66,1313,39,1588,39,1900
665,65,1261,51,1637,45,1863
666,54,1269,35,1596,54,1929
667,65,1207,38,1622,56,1796
668,72,1317,31,1649,49,1814
669,64,1318,39,1663,67,1853
670,63,1250,42,1680,52,1867
671,69,1326,39,1700,56,1909
672,78,1310,38,1672,45,1857
673,81,1402,44,1618,36,1807
674,75,1411,31,1627,31,1786
675,67,1289,33,1513,43,1695
676,78,1332,35,1529,43,1754
677,71,1290,27,1499,53,1705
678,69,1402,29,1482,46,1683
679,75,1271,56,1507,36,1678
680,76,1301,36,1524,44,1764
681,81,1375,33,1528,37,1884
682,79,1381,45,1375,40,1917
683,99,1407,46,1515,46,1840
684,63,1296,39,1604,40,1944
685,91,1379,50,1650,46,1918
686,96,1438,46,1662,47,1946
687,85,1424,41,1695,40,1937
688,87,1486,41,1652,53,1943
689,96,1472,40,1633,51,1851
690,80,1389,47,1655,53,2009
691,89,1456,46,1532,47,1911
692,87,1407,48,1547,45,1959
693,92,1460,52,1531,44,1948
694,85,1386,45,1544,50,1944
695,73,1282,49,1547,52,2008
696,85,1349,59,1456,52,2086
697,95,1456,58,1518,54,2005
698,76,1312,78,1503,71,2110
699,97,1406,51,1464,68,2133
700,65,1244,49,1510,71,2077
701,83,1289,54,1486,64,1909
702,69,1337,60,1574,58,2084
703,72,1366,55,1531,59,2059
704,85,1229,57,1562,59,2021
705,73,1224,46,1500,71,1873
706,65,1241,58,1474,67,1984
707,70,1285,68,1476,67,1924
708,78,1268,45,1492,68,1904
709,68,1235,62,1491,77,1918
710,70,1197,41,1503,79,1917
711,77,1237,54,1453,86,1862
712,78,1245,55,1494,72,1962
713,87,1293,52,1455,85,1976
714,69,1239,50,1487,84,1945
715,71,1218,56,1463,73,1925
716,79,1255,52,1464,80,1872
717,83,1356,61,1438,70,1858
718,64,1414,55,1513,63,1918
719,75,1416,67,1518,70,1951
720,87,1308,62,1552,74,2036
721,78,1388,64,1601,71,2067
722,91,1402,59,1542,92,1994
723,81,1538,60,1569,68,2036
724,83,1378,71,1557,84,2079
725,101,1377,60,1595,83,1912
726,90,1391,59,1637,73,1993
727,80,1399,65,1577,63,1985
728,92,1483,73,1583,60,1878
729,71,1411,47,1584,77,2044
730,79,1404,67,1590,73,2127
731,102,1480,60,1611,81,2081
732,89,1469,72,1655,86,1882
733,100,1614,88,1639,77,2096
734,79,1564,67,1597,83,1971
735,83,1488,75,1593,77,2060
736,101,1447,75,1732,78,1900
737,90,1546,75,1677,84,2155
738,106,1560,57,1748,83,2169
739,103,1558,94,1790,85,2126
740,100,1457,77,1814,71,1922
741,87,1561,77,1746,77,2091
742,92,1562,90,1692,89,2110
743,76,1476,85,1722,97,2046
744,94,1477,86,1801,78,1895
745,107,1528,87,1674,86,2039
746,113,1492,90,1739,101,2039
747,107,1429,71,1701,88,1984
748,139,1478,83,1641,83,1827
749,131,1507,94,1629,82,1957
750,108,1466,89,1665,86,1861
751,128,1529,74,1620,74,1792
752,110,1448,83,1614,93,1833
753,96,1465,63,1616,79,1806
754,99,1411,76,1615,90,1705
755,116,1333,90,1500,91,1772
756,115,1257,84,1555,81,1593
757,131,1310,81,1528,69,1730
758,122,1352,84,1555,79,1728
759,94,1232,86,1535,88,1740
760,114,1286,89,1554,88,1668
761,108,1320,78,1467,67,1769
762,117,1314,87,1557,91,1771
763,102,1360,63,1535,75,1726
764,126,1349,82,1510,95,1572
765,130,1312,82,1570,81,1728
766,139,1247,77,1590,95,1583
767,134,1331,82,1586,91,1696
768,141,1370,86,1531,101,1593
769,141,1429,76,1542,68,1706
770,140,1370,76,1593,76,1721
771,126,1484,70,1578,78,1793
772,136,1475,79,1539,82,1620
773,128,1547,101,1659,91,1603
774,144,1430,106,1630,89,1511
775,147,1598,94,1599,75,1614
776,145,1499,95,1570,84,1601
777,167,1507,76,1498,76,1620
778,155,1462,87,1487,65,1495
779,136,1328,66,1454,62,1610
780,147,1463,74,1605,65,1597
781,151,1508,58,1614,58,1609
782,128,1351,72,1538,83,1601
