/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
mode: ORB
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
427,24,244,30,303,21,210
428,25,255,28,288,21,216
429,25,256,28,286,21,212
430,25,257,30,303,21,211
431,25,257,30,304,23,230
432,25,259,30,306,22,227
433,25,253,29,298,22,223
434,25,256,31,312,21,216
435,24,247,31,310,23,232
436,24,244,28,285,20,201
437,24,247,29,291,21,213
438,25,250,29,291,21,214
439,23,238,29,291,20,203
440,24,243,31,312,22,222
441,23,235,29,297,21,216
442,24,248,30,300,21,217
443,25,251,30,307,20,209
444,23,239,29,292,20,209
445,26,266,30,309,21,218
446,25,258,30,305,21,218
447,24,249,29,295,21,214
448,26,262,28,286,22,221
449,25,259,30,301,22,225
450,25,251,28,289,23,230
451,26,264,28,287,23,239
452,24,249,28,282,23,231
453,24,244,27,270,22,226
454,25,257,28,284,21,215
455,25,254,28,289,22,229
456,25,251,27,275,21,211
457,25,255,27,279,22,229
458,26,261,29,290,21,216
459,26,261,27,276,22,223
460,25,255,27,279,23,237
461,25,254,28,282,22,227
462,25,254,27,276,23,230
463,24,247,26,268,21,213
464,24,244,27,274,22,222
465,25,252,27,273,22,227
466,24,245,27,275,22,229
467,25,253,26,269,21,219
468,25,250,28,280,21,217
469,23,239,26,266,21,217
470,24,242,27,275,21,214
471,25,254,26,265,22,220
472,26,262,26,269,22,222
473,25,258,27,279,21,213
474,24,248,26,263,21,216
475,24,242,26,261,21,212
476,23,239,26,264,20,207
477,25,251,27,275,21,216
478,25,253,26,265,19,199
479,24,244,26,268,21,217
480,22,228,26,266,19,191
481,25,252,26,260,20,204
482,23,237,26,261,20,206
483,24,243,25,252,19,199
484,23,233,25,254,19,199
485,24,245,24,244,21,217
486,23,235,23,238,18,186
487,23,233,24,241,21,213
488,23,239,25,252,19,197
489,24,244,25,256,19,196
490,23,238,23,236,18,188
491,23,239,24,242,19,193
492,24,247,26,266,18,184
493,25,255,27,272,18,186
494,26,263,26,265,19,199
495,25,253,26,268,19,199
496,25,255,27,270,18,182
497,24,249,25,259,18,189
498,25,250,26,264,17,175
499,23,239,25,258,19,191
500,25,251,25,259,19,192
501,24,241,26,263,18,185
502,25,255,26,265,19,199
503,26,263,25,259,20,200
504,24,241,26,260,19,195
505,24,248,26,264,19,191
506,23,238,27,276,18,180
507,25,254,28,283,19,197
508,24,246,27,270,19,191
509,25,251,28,285,20,201
510,25,251,28,283,19,194
511,23,237,27,271,19,192
