/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
mode: SURF
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
488,157,889,118,1478,11,1654
489,143,866,109,1434,20,1656
490,131,900,86,1282,17,1636
491,117,859,67,1287,13,1695
492,138,897,95,1233,21,1571
493,117,865,77,1234,33,1585
494,99,864,68,1283,28,1704
495,106,878,93,1260,23,1703
496,104,790,72,1235,27,1651
497,111,806,60,1265,23,1690
498,80,786,81,1329,24,1699
499,70,779,62,1242,29,1692
500,97,752,64,1282,26,1733
501,105,677,62,1312,37,1711
502,100,661,63,1401,25,1687
503,97,662,84,1304,28,1682
504,119,631,83,1339,22,1747
505,117,637,77,1336,41,1747
506,110,607,83,1289,40,1693
507,120,661,85,1349,41,1756
508,109,638,58,1326,35,1730
509,116,625,80,1341,50,1737
510,105,644,80,1289,36,1747
511,99,661,59,1307,34,1764
512,99,618,79,1305,34,1679
513,107,642,68,1310,33,1674
514,95,622,49,1278,32,1617
515,97,637,51,1166,28,1518
516,107,620,63,1060,21,1533
517,90,625,67,1073,32,1487
518,102,638,69,1113,31,1403
519,83,614,62,1045,36,1545
520,81,613,45,984,28,1562
521,67,579,32,1058,21,1488
522,85,553,43,1081,27,1522
523,73,498,44,1075,24,1480
524,77,502,51,1033,34,1436
525,86,549,31,1033,26,1458
526,73,573,50,1101,30,1445
527,89,565,33,1078,34,1445
528,86,556,47,1120,40,1337
529,102,514,46,1078,41,1405
530,79,553,43,1093,44,1351
531,101,551,49,1095,43,1393
532,98,564,49,1140,41,1336
533,105,539,41,1067,30,1405
534,96,562,55,1086,37,1333
535,97,542,53,1153,43,1288
536,100,554,35,1154,39,1360
537,79,531,39,1095,35,1305
538,100,543,42,1123,30,1354
539,112,590,60,1127,33,1389
540,108,583,59,1179,30,1314
541,105,582,39,1118,31,1395
542,107,623,38,1172,39,1413
543,104,594,36,1110,34,1361
544,100,609,44,1213,34,1416
545,99,558,45,1157,44,1466
546,105,588,47,1230,29,1422
547,92,611,41,1222,28,1450
548,108,603,35,1226,46,1379
549,115,622,73,1229,46,1405
550,119,652,51,1193,60,1322
551,108,620,37,1255,63,1373
552,98,578,46,1218,46,1342
553,98,625,47,1253,42,1315
554,92,645,57,1299,61,1271
555,83,656,45,1279,51,1252
556,111,666,84,1202,45,1284
557,94,624,42,1184,51,1295
558,108,660,72,1198,49,1240
559,113,631,60,1280,37,1320
560,115,669,53,1316,43,1305
561,87,634,32,1320,34,1254
562,112,670,39,1305,44,1224
563,100,640,44,1362,35,1244
564,112,671,35,1337,53,1264
565,111,669,44,1312,39,1224
566,110,711,39,1305,31,1187
567,110,651,41,1394,32,1220
568,100,710,38,1431,39,1185
569,106,724,33,1338,55,1216
570,90,670,43,1436,56,1200
571,103,691,48,1410,80,1213
572,107,682,59,1486,39,1252
573,108,714,48,1480,54,1226
574,114,699,58,1425,46,1229
575,121,716,74,1425,54,1250
576,91,715,49,1482,45,1252
577,85,742,68,1505,52,1262
578,93,757,37,1488,43,1230
579,83,727,43,1493,45,1245
580,91,762,45,1434,43,1242
581,95,704,61,1421,37,1226
582,80,724,50,1354,42,1277
583,96,713,64,1422,44,1289
584,88,723,31,1416,50,1277
585,69,728,62,1419,74,1284
586,83,764,55,1370,47,1293
587,84,722,56,1419,66,1349
