/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
mode: AKAZE
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
323,16,505,26,692,65,1218
324,16,521,25,695,64,1234
325,17,513,24,701,74,1246
326,23,517,29,722,66,1266
327,19,507,31,711,71,1269
328,24,532,30,706,85,1251
329,22,539,43,690,85,1262
330,22,542,45,704,76,1265
331,29,512,37,700,71,1296
332,28,525,50,708,76,1291
333,28,518,35,690,72,1214
334,18,520,39,682,71,1256
335,26,528,39,665,65,1264
336,29,541,42,666,73,1261
337,26,534,32,670,71,1316
338,26,560,41,699,77,1392
339,23,542,36,731,68,1292
340,23,582,42,743,63,1357
341,27,582,43,751,68,1294
342,28,590,47,768,71,1316
343,32,607,47,773,82,1308
344,30,602,45,799,83,1316
345,34,611,51,795,73,1333
346,36,618,49,819,78,1376
347,33,616,56,820,91,1340
348,39,647,48,831,79,1352
349,35,654,59,853,86,1347
350,41,628,53,839,70,1387
351,46,654,65,811,76,1376
352,39,660,58,804,79,1404
353,45,637,64,808,73,1338
354,46,630,64,806,84,1396
355,40,636,55,820,75,1385
356,40,651,53,813,78,1447
357,38,664,58,844,86,1411
358,33,681,53,853,93,1392
359,37,680,58,892,91,1386
360,41,681,61,866,87,1448
361,35,685,57,906,91,1422
362,36,694,56,895,95,1398
363,34,702,61,934,102,1415
364,32,712,63,898,103,1394
365,32,667,69,869,109,1440
366,29,663,64,856,92,1356
367,31,660,86,803,95,1360
368,33,655,71,780,95,1381
369,33,642,70,786,110,1434
370,38,612,67,730,106,1424
371,37,609,75,737,102,1425
372,38,614,78,734,107,1448
373,37,613,82,713,115,1455
374,40,630,77,717,114,1495
375,42,612,74,736,116,1475
376,42,621,75,736,123,1526
377,46,637,92,728,118,1530
378,51,661,96,752,119,1569
379,63,644,103,744,134,1565
380,59,654,101,783,128,1565
381,59,671,101,773,136,1597
382,67,687,118,790,139,1560
383,82,674,116,783,129,1568
384,62,678,104,791,121,1574
385,67,668,98,779,138,1584
386,54,685,96,786,127,1594
387,55,672,91,775,117,1635
388,48,682,87,800,124,1568
389,59,704,100,784,110,1568
390,46,696,82,780,134,1589
391,45,701,84,778,109,1573
392,41,703,72,782,112,1624
393,40,691,75,800,105,1633
394,33,684,64,806,94,1576
395,41,675,76,842,96,1616
396,26,681,74,827,88,1644
397,33,688,85,835,100,1609
398,32,691,74,858,97,1582
399,31,698,77,862,86,1554
400,30,727,81,849,91,1577
401,30,724,72,815,79,1529
402,35,719,86,878,86,1534
403,38,702,70,855,88,1439
404,34,701,72,892,91,1442
405,28,707,61,878,80,1399
406,28,694,72,866,91,1386
407,25,674,73,852,83,1341
408,27,679,71,824,81,1365
409,34,689,62,806,76,1371
410,30,682,62,798,94,1406
411,35,667,66,759,85,1373
412,29,672,60,778,89,1394
413,31,667,65,787,91,1388
414,34,666,70,806,90,1372
415,29,663,69,796,85,1378
416,30,662,57,819,68,1337
417,27,665,60,788,73,1364
418,27,677,51,832,85,1371
419,31,674,52,837,68,1362
420,28,688,60,833,75,1398
421,30,705,54,849,67,1370
422,31,706,59,842,81,1385
423,27,695,56,809,77,1399
424,34,693,66,828,93,1367
425,37,705,61,890,84,1354
426,39,707,65,909,85,1317
427,43,728,71,919,88,1336
428,40,702,60,900,92,1309
429,42,697,69,911,98,1327
430,31,701,61,908,91,1266
431,32,725,68,919,88,1280
432,36,705,64,859,89,1268
433,34,682,71,896,89,1332
434,33,682,57,895,102,1272
435,34,675,65,903,90,1290
436,34,686,72,900,94,1263
437,33,687,66,903,73,1269
438,27,702,72,884,83,1278
439,21,704,72,883,64,1266
440,22,690,77,886,74,1251
441,37,700,75,857,84,1275
442,29,689,63,858,85,1254
443,23,686,63,874,87,1267
444,38,670,68,868,79,1214
445,35,652,68,862,83,1250
446,28,644,55,853,56,1245
447,34,649,71,860,76,1234
448,42,646,71,843,67,1261
449,37,638,64,860,64,1219
450,36,641,61,840,72,1244
451,39,654,54,879,66,1234
452,37,637,60,890,84,1277
453,33,627,60,874,76,1230
454,33,635,55,868,59,1277
455,22,624,53,867,49,1273
456,27,638,59,838,70,1303
457,31,650,57,813,71,1238
458,35,662,52,804,77,1226
459,27,652,50,805,65,1213
460,30,645,46,806,58,1192
461,32,643,52,874,62,1207
462,30,648,49,846,63,1202
463,28,652,48,872,71,1199
464,24,648,51,887,67,1172
465,24,650,45,883,73,1222
466,20,664,47,874,63,1204
467,20,677,40,886,49,1188
468,22,678,45,932,65,1203
469,15,681,51,919,53,1182
470,15,679,39,911,61,1239
471,22,665,52,937,56,1196
472,24,667,39,919,60,1226
473,16,681,57,935,56,1195
474,22,665,54,929,64,1231
475,16,674,57,910,61,1230
476,25,651,42,897,59,1197
477,22,649,47,882,51,1179
478,22,658,41,894,51,1211
479,26,665,41,904,57,1124
480,18,666,39,871,49,1121
481,20,672,34,883,61,1073
482,14,679,27,887,44,1086
483,16,663,15,904,36,1045
484,15,684,22,897,45,1094
485,17,667,18,909,27,1048
486,11,636,28,887,32,1033
487,12,651,24,859,33,1002
488,12,629,20,832,31,1032
489,14,611,17,827,25,981
490,7,589,12,757,24,914
491,10,568,14,755,22,885
492,15,569,11,724,29,902
493,14,552,16,699,27,886
494,20,542,15,649,30,879
495,19,522,15,651,23,851
496,16,475,16,596,28,861
497,13,481,17,586,27,869
498,10,453,24,585,29,899
499,9,468,22,574,26,847
500,14,477,18,558,24,855
501,17,439,14,562,17,853
502,13,442,17,583,18,893
503,22,438,20,574,25,880
504,12,447,22,565,30,885
505,13,456,20,582,30,910
506,12,458,24,587,30,891
507,21,499,23,619,33,930
508,20,483,22,620,34,922
