/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
mode: AKAZE
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
281,44,1071,86,635,11,1532
282,56,1129,89,650,7,1521
283,50,1102,87,667,12,1471
284,56,1153,90,666,17,1557
285,58,1169,92,658,17,1523
286,64,1187,88,676,11,1589
287,53,1144,83,677,15,1638
288,65,1252,88,636,13,1616
289,51,1213,91,663,14,1630
290,48,1245,73,670,15,1585
291,52,1216,88,643,17,1663
292,52,1248,103,641,9,1705
293,53,1226,99,622,15,1671
294,56,1288,101,628,13,1663
295,39,1229,105,636,13,1684
296,48,1271,101,645,16,1674
297,40,1237,98,642,15,1619
298,53,1262,101,654,10,1386
299,57,1223,97,659,12,1369
300,56,1185,84,630,12,1347
301,58,1148,93,646,15,1341
302,60,1117,89,660,16,1302
303,57,1108,94,658,12,1294
304,52,1075,86,650,13,1305
305,45,1105,80,660,11,1266
306,41,1123,78,664,13,1293
307,49,1126,79,657,13,1246
308,54,1103,94,680,11,1235
309,54,1113,92,662,20,1242
310,42,1115,76,669,12,1265
311,45,1121,78,663,12,1362
312,33,1115,89,662,25,1375
313,42,1114,97,682,14,1349
314,42,1129,92,669,15,1351
315,42,1139,106,680,19,1360
316,45,1161,110,672,18,1352
317,47,1159,110,712,19,1302
318,42,1178,102,698,23,1288
319,42,1199,110,669,20,1252
320,33,1198,108,677,19,1210
321,39,1232,102,689,17,1169
322,40,1237,128,700,14,1143
323,38,1218,99,692,15,1246
324,33,1234,100,695,17,1226
325,30,1246,119,701,18,1237
326,36,1266,130,722,26,1262
327,30,1269,133,711,23,1247
328,28,1251,145,706,23,1264
329,30,1262,150,690,24,1309
330,29,1265,146,704,23,1349
331,49,1296,138,700,28,1335
332,39,1291,134,708,30,1325
333,26,1214,133,690,26,1314
334,30,1256,138,682,23,1331
335,41,1264,138,665,30,1298
336,42,1261,132,666,33,1372
337,44,1316,144,670,29,1390
338,43,1392,134,699,26,1417
339,38,1292,151,731,27,1443
340,53,1357,166,743,22,1425
341,51,1294,138,751,28,1421
342,47,1316,155,768,24,1452
343,53,1308,178,773,27,1452
344,42,1316,156,799,21,1504
345,51,1333,176,795,28,1483
346,61,1376,178,819,31,1511
347,59,1340,179,820,33,1438
348,62,1352,172,831,35,1444
349,54,1347,167,853,34,1405
350,61,1387,181,839,37,1496
351,64,1376,174,811,37,1476
352,66,1404,192,804,39,1483
353,51,1338,173,808,39,1490
354,57,1396,174,806,41,1477
355,48,1385,175,820,32,1489
356,53,1447,181,813,31,1416
357,45,1411,205,844,35,1436
358,48,1392,219,853,34,1383
359,51,1386,217,892,32,1388
360,50,1448,213,866,38,1347
361,49,1422,207,906,38,1375
362,45,1398,198,895,39,1444
363,47,1415,207,934,31,1451
364,48,1394,189,898,33,1394
365,57,1440,197,869,39,1425
366,55,1356,194,856,33,1409
367,49,1360,167,803,31,1367
368,45,1381,179,780,35,1388
369,58,1434,178,786,36,1384
370,57,1424,161,730,39,1382
371,65,1425,170,737,42,1383
372,71,1448,182,734,41,1401
373,66,1455,173,713,46,1386
374,69,1495,193,717,50,1416
375,65,1475,188,736,53,1431
376,72,1526,195,736,48,1426
377,82,1530,187,728,51,1452
378,74,1569,194,752,54,1476
379,78,1565,193,744,59,1434
380,90,1565,219,783,69,1378
381,91,1597,222,773,60,1404
382,84,1560,215,790,67,1445
383,87,1568,221,783,62,1368
384,96,1574,240,791,60,1412
385,85,1584,238,779,55,1353
386,66,1594,228,786,63,1411
387,82,1635,235,775,52,1372
388,73,1568,241,800,50,1415
389,76,1568,246,784,59,1397
390,67,1589,254,780,51,1418
391,80,1573,253,778,42,1401
392,75,1624,237,782,42,1421
393,87,1633,256,800,37,1425
394,62,1576,243,806,38,1366
395,63,1616,238,842,43,1375
396,66,1644,235,827,32,1367
397,60,1609,227,835,36,1389
398,68,1582,213,858,31,1367
399,55,1554,234,862,28,1401
400,58,1577,236,849,22,1360
401,57,1529,239,815,28,1363
402,56,1534,237,878,29,1395
403,47,1439,232,855,29,1308
404,49,1442,218,892,32,1268
405,52,1399,244,878,21,1235
406,52,1386,228,866,25,1255
407,54,1341,217,852,30,1242
408,42,1365,205,824,34,1261
409,40,1371,200,806,36,1210
410,55,1406,206,798,34,1273
411,59,1373,203,759,31,1285
412,50,1394,229,778,26,1252
413,65,1388,202,787,31,1246
414,53,1372,219,806,29,1273
415,60,1378,216,796,22,1309
416,60,1337,226,819,23,1327
417,58,1364,226,788,21,1313
418,51,1371,243,832,29,1329
419,62,1362,251,837,31,1324
420,45,1398,239,833,22,1315
421,67,1370,259,849,26,1339
422,47,1385,254,842,29,1305
423,56,1399,245,809,28,1286
424,49,1367,254,828,32,1315
425,53,1354,244,890,34,1274
426,51,1317,248,909,35,1308
427,58,1336,231,919,35,1278
428,66,1309,227,900,36,1209
429,53,1327,207,911,36,1225
430,73,1266,222,908,36,1214
431,63,1280,214,919,28,1203
432,60,1268,217,859,32,1154
433,68,1332,206,896,36,1214
434,60,1272,202,895,44,1250
435,74,1290,210,903,35,1226
436,62,1263,187,900,31,1182
437,69,1269,200,903,35,1224
438,65,1278,211,884,26,1277
439,66,1266,217,883,21,1227
440,74,1251,203,886,26,1251
441,82,1275,200,857,35,1232
442,63,1254,228,858,26,1196
443,58,1267,223,874,23,1235
444,71,1214,219,868,29,1242
445,54,1250,208,862,28,1238
446,78,1245,222,853,33,1247
447,62,1234,207,860,36,1282
448,71,1261,214,843,28,1288
449,73,1219,203,860,35,1262
450,77,1244,201,840,31,1242
451,69,1234,186,879,38,1258
452,66,1277,196,890,38,1248
453,75,1230,190,874,33,1198
454,68,1277,199,868,35,1196
455,85,1273,180,867,26,1151
456,68,1303,185,838,25,1176
457,72,1238,184,813,27,1208
458,81,1226,191,804,31,1219
459,72,1213,195,805,30,1203
460,71,1192,199,806,29,1147
461,71,1207,189,874,26,1151
462,87,1202,198,846,32,1118
463,76,1199,192,872,22,1138
464,78,1172,181,887,24,1108
465,79,1222,193,883,18,1134
466,54,1204,185,874,22,1117
467,75,1188,177,886,15,1081
468,53,1203,214,932,27,1108
469,66,1182,192,919,17,1108
470,54,1239,175,911,19,1072
471,68,1196,194,937,30,1114
472,69,1226,189,919,22,1143
473,65,1195,190,935,22,1160
474,59,1231,178,929,27,1189
475,63,1230,181,910,23,1154
476,72,1197,188,897,25,1210
477,72,1179,169,882,24,1163
478,67,1211,179,894,24,1183
479,57,1124,146,904,25,1157
480,62,1121,152,871,21,1195
481,49,1073,154,883,20,1164
482,45,1086,149,887,14,1195
483,52,1045,150,904,22,1149
484,56,1094,144,897,21,1152
485,52,1048,147,909,17,1151
486,46,1033,116,887,17,1149
487,53,1002,117,859,20,1190
488,40,1032,121,832,17,1147
489,60,981,111,827,16,1124
490,40,914,113,757,12,1150
491,48,885,105,755,18,1152
492,46,902,97,724,15,1102
493,47,886,82,699,17,1131
494,58,879,86,649,21,1171
495,51,851,69,651,24,1168
496,44,861,61,596,25,1144
497,34,869,62,586,18,1137
498,38,899,63,585,12,1165
499,39,847,73,574,18,1182
500,41,855,80,558,22,1210
501,47,853,78,562,26,1232
502,52,893,76,583,18,1191
503,51,880,77,574,20,1166
504,56,885,85,565,20,1207
505,48,910,80,582,18,1261
506,41,891,82,587,21,1245
507,48,930,89,619,25,1270
508,46,922,102,620,19,1265
509,38,911,94,609,19,1233
510,39,927,99,597,20,1207
511,54,934,96,594,17,1182
512,38,924,95,612,15,1129
513,42,882,94,590,17,1079
514,40,861,90,566,13,1095
515,29,771,86,581,14,998
516,17,725,97,561,15,1013
517,30,713,78,537,11,980
518,17,732,64,542,17,951
519,17,700,68,489,16,991
520,20,694,53,492,16,1025
521,22,741,58,481,16,1024
522,16,715,62,484,15,1049
523,12,725,65,466,14,1015
524,16,727,62,470,12,958
525,24,711,62,480,14,934
526,13,718,67,472,10,915
527,25,729,74,463,14,920
528,24,744,79,465,14,920
529,20,728,69,460,11,926
530,33,738,68,461,13,920
531,26,751,75,464,19,945
532,21,790,71,449,12,911
533,30,766,68,460,18,937
534,21,778,82,460,15,918
535,29,808,66,461,22,927
536,21,796,71,462,14,937
537,19,790,70,468,21,919
538,24,812,65,481,17,953
539,29,798,69,481,21,984
540,35,813,77,485,16,935
541,30,804,71,482,17,970
542,30,828,78,483,19,1001
543,24,820,85,490,18,983
544,29,893,74,505,17,989
545,26,860,71,478,17,991
546,35,913,67,494,19,960
547,32,892,71,493,20,959
548,43,927,80,513,13,938
549,39,940,79,530,20,942
550,36,951,73,511,21,890
551,42,957,75,521,17,866
552,39,931,77,525,14,861
553,33,969,68,507,14,846
554,38,1017,74,526,22,852
555,36,1017,67,541,29,861
556,45,993,84,542,18,840
557,44,1046,76,552,17,828
558,48,1055,79,593,16,817
559,42,1084,86,580,20,859
560,33,1114,75,603,24,882
561,40,1117,76,606,16,831
562,40,1115,77,582,16,837
563,39,1161,65,578,16,869
564,34,1145,66,563,12,873
565,38,1188,71,561,15,853
566,34,1160,80,561,17,830
567,40,1235,76,569,13,858
568,34,1238,69,586,19,817
569,40,1207,63,605,17,834
570,41,1253,70,609,16,804
571,44,1233,79,600,17,833
572,52,1322,57,599,18,875
573,39,1328,59,606,20,874
574,43,1290,72,623,16,814
575,39,1298,67,655,12,855
576,40,1315,56,664,15,841
577,36,1337,68,686,13,843
578,38,1306,63,656,12,837
579,50,1296,65,643,16,832
580,45,1317,57,668,18,847
581,50,1352,68,692,16,880
582,42,1313,73,709,22,903
583,46,1365,55,689,19,916
584,53,1345,73,705,20,916
585,49,1401,72,704,10,939
586,40,1389,72,705,12,925
587,54,1408,73,694,18,927
588,41,1349,71,684,11,916
589,49,1347,69,695,11,950
590,39,1376,56,690,10,932
591,38,1364,66,703,9,955
592,43,1402,68,704,14,910
593,36,1351,72,689,11,923
594,36,1417,78,641,13,871
595,41,1412,72,605,11,819
596,25,1332,69,604,12,791
597,34,1292,63,578,12,789
598,30,1310,72,544,18,816
599,34,1247,70,545,14,817
600,33,1255,67,555,14,823
601,31,1307,76,567,15,820
602,32,1360,76,569,10,821
603,26,1331,71,576,16,827
604,35,1342,84,571,17,821
605,39,1352,83,563,17,833
606,30,1351,75,580,14,832
607,39,1372,91,565,13,812
